area_type,availability,location,size,society,total_sqft,bath,balcony,price,bhk,price_per_sqft
Super built-up  Area,Ready To Move,146,4 BHK,Soianal,1.4115206443771269,2.3878462520662853,0.4991822912173319,335.0,4,1.337595240599476
Built-up  Area,Ready To Move,146,2 BHK,GrrvaGr,-0.06114260832326471,-0.5010828764205185,-0.7674870323799133,150.0,2,1.213208729345748
Super built-up  Area,Ready To Move,147,3 BHK,CaIRSCr,0.300337123886146,0.46189349974174937,0.4991822912173319,88.0,3,-0.43658474356201793
Super built-up  Area,Ready To Move,147,3 BHK,GrrvaGr,0.08897069335797028,-0.5010828764205185,1.765851614814577,73.95,3,-0.4866564413875984
Super built-up  Area,Ready To Move,147,2 BHK,GrrvaGr,-0.3372130481968003,-0.5010828764205185,-0.7674870323799133,51.99,2,-0.4868138921948776
Built-up  Area,Ready To Move,147,2 Bedroom,GrrvaGr,-0.7858275129912957,-0.5010828764205185,-2.0341563559771587,28.0,2,-0.5278964412941461
Super built-up  Area,Ready To Move,147,2 BHK,GrrvaGr,-0.3630946519349443,-0.5010828764205185,-0.7674870323799133,50.66,2,-0.4867322982542632
Super built-up  Area,Ready To Move,147,2 BHK,GrrvaGr,-0.31133144445865635,-0.5010828764205185,-0.7674870323799133,53.33,2,-0.48663948514681443
Super built-up  Area,21-May,147,3 BHK,Sourtal,0.32190512700126594,0.46189349974174937,0.4991822912173319,150.0,3,0.514529855766457
Built-up  Area,Ready To Move,147,1 Bedroom,GrrvaGr,-0.8807267266978236,-1.4640592525827865,-2.0341563559771587,36.0,1,0.1852345996742915
Super built-up  Area,21-May,147,3 BHK,Sourtal,-0.0016149197255335907,0.46189349974174937,0.4991822912173319,127.0,3,0.6325201258304162
Super built-up  Area,Ready To Move,147,2 BHK,GrrvaGr,-0.31995864570470434,-0.5010828764205185,0.4991822912173319,50.66,2,-0.5431778207434699
Super built-up  Area,Ready To Move,147,2 BHK,GrrvaGr,-0.3630946519349443,-0.5010828764205185,0.4991822912173319,50.66,2,-0.4867322982542632
Super built-up  Area,21-May,147,3 BHK,Sourtal,-0.0016149197255335907,0.46189349974174937,0.4991822912173319,120.0,3,0.49678318870211235
Super built-up  Area,Ready To Move,147,1 BHK,GrrvaGr,-0.7426915067610558,-1.4640592525827865,-0.7674870323799133,30.84,1,-0.49826385331850126
Super built-up  Area,Ready To Move,147,2 BHK,GrrvaGr,-0.2681954382284164,-0.5010828764205185,-0.7674870323799133,55.55,2,-0.4866898694051438
Super built-up  Area,Ready To Move,147,2 BHK,GrrvaGr,-0.31133144445865635,-0.5010828764205185,-0.7674870323799133,53.33,2,-0.48663948514681443
Built-up  Area,Ready To Move,147,2 BHK,GrrvaGr,-0.5252860353606464,-0.5010828764205185,0.4991822912173319,49.0,2,-0.27415128509278075
Super built-up  Area,Ready To Move,147,1 BHK,GrrvaGr,-0.7426915067610558,-1.4640592525827865,-0.7674870323799133,30.84,1,-0.49826385331850126
Super built-up  Area,Ready To Move,147,2 BHK,GrrvaGr,-0.2681954382284164,-0.5010828764205185,-0.7674870323799133,55.55,2,-0.4866898694051438
Plot  Area,Ready To Move,147,7 Bedroom,GrrvaGr,0.772245032044971,4.313799004390821,0.4991822912173319,85.0,7,-0.7838828121643665
Super built-up  Area,Ready To Move,147,2 BHK,GrrvaGr,-0.3630946519349443,-0.5010828764205185,0.4991822912173319,50.66,2,-0.4867322982542632
Super built-up  Area,Ready To Move,147,2 BHK,GrrvaGr,-0.3630946519349443,-0.5010828764205185,0.4991822912173319,50.66,2,-0.4867322982542632
Super built-up  Area,17-Nov,148,3 BHK,Prasa W,1.0612562737875786,0.46189349974174937,-0.7674870323799133,223.0,3,0.5852758625109471
Built-up  Area,Ready To Move,148,2 Bedroom,GrrvaGr,-0.5839510038337727,-1.4640592525827865,-2.0341563559771587,58.0,2,0.15331696996342775
Plot  Area,Ready To Move,148,4 Bedroom,GrrvaGr,-0.31133144445865635,1.4248698759040173,-2.0341563559771587,125.0,4,1.3188804120833564
Plot  Area,Ready To Move,148,4 Bedroom,GrrvaGr,-0.31133144445865635,-0.5010828764205185,-0.7674870323799133,130.0,4,1.4448410579065862
Plot  Area,Ready To Move,148,3 Bedroom,GrrvaGr,0.7239327050671022,-0.5010828764205185,1.765851614814577,180.0,3,0.43715589132075033
Plot  Area,Ready To Move,148,4 Bedroom,Prasa W,1.8851539927851615,3.350822628228553,-0.7674870323799133,375.0,4,1.196147802031358
Super built-up  Area,Ready To Move,148,3 BHK,GrrvaGr,-0.11894485667178623,-0.5010828764205185,0.4991822912173319,85.0,3,-0.024375245237449404
Super built-up  Area,Ready To Move,149,2 BHK,Proodt ,-0.2078050295060805,-0.5010828764205185,-0.7674870323799133,165.0,2,1.9486836411995039
Super built-up  Area,Ready To Move,149,2 BHK,Ansna K,-0.26560727785460203,-0.5010828764205185,-0.7674870323799133,102.0,2,0.6307713772389785
Super built-up  Area,Ready To Move,149,3 BHK,TealeRo,0.016502202891167186,0.46189349974174937,0.4991822912173319,160.0,3,1.2311862915735134
Super built-up  Area,Ready To Move,149,3 BHK,GrrvaGr,0.163164624073983,0.46189349974174937,0.4991822912173319,130.0,3,0.41556263775105384
Super built-up  Area,Ready To Move,149,4 BHK,K ncy R,1.672924842132381,2.3878462520662853,0.4991822912173319,425.0,4,1.8407173733510216
Super built-up  Area,Ready To Move,149,2 BHK,K ncy R,-0.4795618687565921,-1.4640592525827865,-0.7674870323799133,110.0,2,1.478681231411334
Super built-up  Area,Ready To Move,149,3 BHK,GrrvaGr,0.6307589316097839,1.4248698759040173,-0.7674870323799133,275.0,3,1.7970032823547772
Super built-up  Area,Ready To Move,149,3 BHK,Wiass G,0.23649583466539087,-0.5010828764205185,1.765851614814577,155.0,3,0.7233988848264
Super built-up  Area,Ready To Move,149,2 BHK,GrrvaGr,-0.23368663324422448,-0.5010828764205185,1.765851614814577,100.0,2,0.5133181422836333
Super built-up  Area,Ready To Move,149,2 BHK,Saace P,-0.2250594319981765,-0.5010828764205185,1.765851614814577,110.0,2,0.727834304758972
Super built-up  Area,Ready To Move,149,3 BHK,GrrvaGr,0.5513886801461424,0.46189349974174937,0.4991822912173319,180.0,3,0.6432733117587622
Super built-up  Area,Ready To Move,149,2 BHK,Suryais,-0.20349142888305652,-0.5010828764205185,0.4991822912173319,119.0,2,0.8849103379829472
Built-up  Area,Ready To Move,149,2 BHK,Vaanda ,-0.3630946519349443,-0.5010828764205185,-0.7674870323799133,75.2,2,0.16402017511458963
Built-up  Area,Ready To Move,149,2 BHK,Gencysi,-0.2595682369823684,-0.5010828764205185,1.765851614814577,100.0,2,0.5691146631355621
Built-up  Area,Ready To Move,149,3 BHK,Jalonht,0.3572766521100627,0.46189349974174937,0.4991822912173319,210.0,3,1.384252392827058
Built-up  Area,Ready To Move,149,2 BHK,Proodt ,0.2925726427647028,-0.5010828764205185,-0.7674870323799133,200.0,2,1.352027950457891
Built-up  Area,Ready To Move,149,3 BHK,GrrvaGr,0.163164624073983,0.46189349974174937,-0.7674870323799133,130.0,3,0.41556263775105384
Super built-up  Area,Ready To Move,149,3 BHK,GrrvaGr,0.6307589316097839,0.46189349974174937,0.4991822912173319,286.0,3,1.9420888429888634
Built-up  Area,Ready To Move,149,3 BHK,GrrvaGr,0.6376606926066223,0.46189349974174937,1.765851614814577,290.0,3,1.9815429401099118
Super built-up  Area,18-May,149,3 BHK,SRidsrc,0.02858028463563437,0.46189349974174937,0.4991822912173319,125.0,3,0.5405163208921331
Built-up  Area,Ready To Move,149,3 BHK,KHage G,0.17179182532003098,-0.5010828764205185,-2.0341563559771587,115.0,3,0.14515621236690018
Super built-up  Area,19-Sep,149,4 BHK,Prood P,0.8127928779013965,3.350822628228553,0.4991822912173319,325.0,4,2.0951261019848
Super built-up  Area,Ready To Move,149,3 BHK,Gencysi,0.2925726427647028,0.46189349974174937,1.765851614814577,150.0,3,0.556487029469073
Super built-up  Area,Ready To Move,149,2 BHK,Proodt ,-0.2078050295060805,-0.5010828764205185,-0.7674870323799133,150.0,2,1.6051546071361509
Super built-up  Area,Ready To Move,149,2 BHK,Saace P,-0.2078050295060805,-0.5010828764205185,0.4991822912173319,110.0,2,0.6890771829672094
Super built-up  Area,Ready To Move,149,4 BHK,GrrvaGr,3.8167843517753055,1.4248698759040173,0.4991822912173319,775.0,4,2.084430703114262
Super built-up  Area,18-Dec,149,4 BHK,Prood P,0.776558632667995,3.350822628228553,0.4991822912173319,353.0,4,2.506063337670438
Built-up  Area,Ready To Move,149,3 BHK,KHage G,0.04669740725233514,0.46189349974174937,0.4991822912173319,115.0,3,0.3225044056488325
Super built-up  Area,Ready To Move,149,3 BHK,Proodt ,0.5910738058779632,0.46189349974174937,-2.0341563559771587,300.0,3,2.2077834558492455
Super built-up  Area,Ready To Move,149,3 BHK,KHage G,0.13383213983741982,-0.5010828764205185,-2.0341563559771587,115.0,3,0.19580472379931765
Super built-up  Area,Ready To Move,149,3 BHK,Ansna K,-0.05251540707721672,0.46189349974174937,-0.7674870323799133,135.0,3,0.8906142162843764
Super built-up  Area,Ready To Move,149,2 BHK,GrrvaGr,-0.41226969903741784,-0.5010828764205185,-0.7674870323799133,100.0,2,0.961235919094963
Super built-up  Area,Ready To Move,149,3 BHK,Proodt ,0.1579883033263542,0.46189349974174937,-0.7674870323799133,200.0,3,1.6366710322795777
Super built-up  Area,Ready To Move,149,2 BHK,K ncy R,-0.3285858469507523,-0.5010828764205185,-0.7674870323799133,128.0,2,1.4491109103073732
Super built-up  Area,Ready To Move,149,2 BHK,Proodt ,-0.2078050295060805,-0.5010828764205185,-0.7674870323799133,160.0,2,1.8341739631783864
Built-up  Area,Ready To Move,149,2 BHK,KHage G,-0.16466902327584057,-0.5010828764205185,0.4991822912173319,125.0,2,0.9281265837996154
Super built-up  Area,Ready To Move,149,2 BHK,KHage G,-0.39760345691913623,-0.5010828764205185,0.4991822912173319,85.0,2,0.5058616981334209
Super built-up  Area,19-Dec,149,2 BHK,Prood P,-0.2690581583530212,-0.5010828764205185,-0.7674870323799133,165.0,2,2.163492428712297
Built-up  Area,Ready To Move,149,2 BHK,GrrvaGr,-0.31133144445865635,-0.5010828764205185,0.4991822912173319,100.0,2,0.6890771829672094
Super built-up  Area,Ready To Move,149,3 BHK,KHage G,0.13728302033583903,-0.5010828764205185,-0.7674870323799133,130.0,3,0.4547317953891081
Super built-up  Area,Ready To Move,149,3 BHK,Proodt ,0.5712312430120529,0.46189349974174937,0.4991822912173319,300.0,3,2.2495612972145054
Super built-up  Area,Ready To Move,149,3 BHK,Proodt ,0.1579883033263542,1.4248698759040173,-0.7674870323799133,210.0,3,1.8100113705684253
Super built-up  Area,19-Sep,149,3 BHK,Prood P,0.26324015852813965,1.4248698759040173,0.4991822912173319,245.0,3,2.1390421734725518
Super built-up  Area,Ready To Move,149,2 BHK,Proodt ,-0.2078050295060805,-0.5010828764205185,-0.7674870323799133,160.0,2,1.8341739631783864
Built-up  Area,Ready To Move,149,2 BHK,HawerMa,-0.18192342576793655,-0.5010828764205185,0.4991822912173319,103.0,2,0.4763436477990884
Built-up  Area,Ready To Move,149,4 Bedroom,GrrvaGr,3.8297251536443775,1.4248698759040173,-2.0341563559771587,625.0,4,1.3188804120833564
Super built-up  Area,Ready To Move,149,3 BHK,KHage G,0.06999085061666471,-0.5010828764205185,-0.7674870323799133,115.0,3,0.2871077651147596
Super built-up  Area,Ready To Move,149,2 BHK,Proodt ,-0.2078050295060805,-0.5010828764205185,-0.7674870323799133,160.0,2,1.8341739631783864
Built-up  Area,Ready To Move,149,3 BHK,K ncy R,0.12865581908979104,0.46189349974174937,0.4991822912173319,210.0,3,1.882388564450436
Built-up  Area,Ready To Move,149,2 BHK,GrrvaGr,-0.17760982514491255,-0.5010828764205185,0.4991822912173319,95.0,2,0.2893496722366657
Super built-up  Area,Ready To Move,149,3 BHK,K ncy R,0.03375660538326316,0.46189349974174937,-0.7674870323799133,170.0,3,1.3818607349949712
Super built-up  Area,Ready To Move,149,2 BHK,Gencysi,-0.2595682369823684,-0.5010828764205185,-0.7674870323799133,100.0,2,0.5691146631355621
Super built-up  Area,Ready To Move,149,3 BHK,GrrvaGr,0.3011998440107508,1.4248698759040173,1.765851614814577,150.0,3,0.5439916223331229
Super built-up  Area,Ready To Move,149,3 BHK,K ncy R,0.03375660538326316,-0.5010828764205185,-2.0341563559771587,140.0,3,0.8150378287904387
Super built-up  Area,Ready To Move,150,2 BHK,GrrvaGr,-0.3061551237110276,-0.5010828764205185,-0.7674870323799133,48.23,2,-0.6211642015462642
Super built-up  Area,Ready To Move,150,3 BHK,GrrvaGr,0.2520247969082773,0.46189349974174937,0.4991822912173319,82.0,3,-0.49235618152697735
Super built-up  Area,18-Jun,150,3 BHK,GrrvaGr,-0.24662743511329646,-0.5010828764205185,0.4991822912173319,43.85,3,-0.7904417439729354
Built-up  Area,Ready To Move,150,2 BHK,GrrvaGr,-0.39760345691913623,-0.5010828764205185,0.4991822912173319,40.0,2,-0.7308428244946501
Built-up  Area,Ready To Move,150,3 BHK,Esale O,-0.2250594319981765,-0.5010828764205185,-2.0341563559771587,60.0,3,-0.4348793489939152
Super built-up  Area,Ready To Move,150,2 BHK,GrrvaGr,-0.3139196048324708,-0.5010828764205185,-0.7674870323799133,47.88,2,-0.6209135335943772
Built-up  Area,Ready To Move,150,2 BHK,GrrvaGr,-0.7081827017768638,-0.5010828764205185,-0.7674870323799133,34.0,2,-0.44116428766284954
Super built-up  Area,Ready To Move,150,2 BHK,GrrvaGr,-0.3139196048324708,-0.5010828764205185,-0.7674870323799133,47.8,2,-0.6229339549810154
Super built-up  Area,Ready To Move,150,2 BHK,GrrvaGr,-0.4234850606572802,-0.5010828764205185,-0.7674870323799133,42.79,2,-0.6211960621457564
Super built-up  Area,18-Apr,150,3 BHK,GrrvaGr,-0.25094103573632043,0.46189349974174937,0.4991822912173319,45.0,3,-0.7589743359455073
Super built-up  Area,18-Jun,150,3 BHK,GrrvaGr,-0.24662743511329646,-0.5010828764205185,0.4991822912173319,39.8,3,-0.8864682127887622
Super built-up  Area,18-Jun,150,3 BHK,GrrvaGr,-0.24662743511329646,0.46189349974174937,0.4991822912173319,44.0,3,-0.7868852080908677
Super built-up  Area,18-Jun,150,3 BHK,GrrvaGr,-0.2768226394744644,-0.5010828764205185,0.4991822912173319,39.85,3,-0.8586134620027296
Super built-up  Area,18-Jun,150,2 BHK,GrrvaGr,-0.4234850606572802,-0.5010828764205185,0.4991822912173319,38.6,2,-0.7395755251736438
Carpet  Area,Ready To Move,150,4 Bedroom,GrrvaGr,0.3788446552251827,1.4248698759040173,0.4991822912173319,95.0,4,-0.3941843711125641
Super built-up  Area,Ready To Move,150,2 BHK,GrrvaGr,-0.18192342576793655,-0.5010828764205185,0.4991822912173319,42.0,2,-0.8896295780172666
Super built-up  Area,Ready To Move,150,3 BHK,GrrvaGr,-0.0654562089462887,-0.5010828764205185,0.4991822912173319,59.4,3,-0.6209135335943772
Super built-up  Area,Ready To Move,150,3 BHK,GrrvaGr,-0.29839064258958437,-0.5010828764205185,1.765851614814577,48.6,3,-0.6209135335943772
Super built-up  Area,18-Apr,150,2 BHK,GrrvaGr,-0.4105442587882082,-0.5010828764205185,0.4991822912173319,34.2,2,-0.8772463501636771
Super built-up  Area,Ready To Move,150,2 BHK,GrrvaGr,-0.6391650918084799,-0.5010828764205185,0.4991822912173319,37.0,2,-0.4660741055580171
Super built-up  Area,Ready To Move,150,3 BHK,GrrvaGr,-0.13533653903927742,-0.5010828764205185,-0.7674870323799133,56.15,3,-0.6211288509376648
Plot  Area,Ready To Move,150,4 Bedroom,GrrvaGr,0.03375660538326316,1.4248698759040173,0.4991822912173319,45.0,4,-0.9799013741905811
Super built-up  Area,Ready To Move,151,2 BHK,GrrvaGr,-0.31133144445865635,-0.5010828764205185,-0.7674870323799133,51.0,2,-0.5453371461004395
Plot  Area,Ready To Move,151,3 Bedroom,BDensar,0.7239327050671022,-0.5010828764205185,-0.7674870323799133,150.0,3,0.05927395385106195
Super built-up  Area,Ready To Move,151,3 BHK,Somumys,0.23045679379315728,0.46189349974174937,0.4991822912173319,110.0,3,-0.011010432768026693
Super built-up  Area,Ready To Move,151,2 BHK,GrrvaGr,-0.3234095262031236,-0.5010828764205185,0.4991822912173319,58.0,2,-0.3517443423849398
Super built-up  Area,Ready To Move,151,3 BHK,Bisic C,0.013914042517352789,0.46189349974174937,-0.7674870323799133,70.0,3,-0.48825948122708507
Super built-up  Area,Ready To Move,151,3 BHK,Somumys,0.24684847616064848,0.46189349974174937,0.4991822912173319,105.0,3,-0.11156059828060554
Super built-up  Area,Ready To Move,151,3 BHK,GrrvaGr,0.016502202891167186,0.46189349974174937,1.765851614814577,76.0,3,-0.37600777158870574
Built-up  Area,Ready To Move,151,3 Bedroom,GrrvaGr,0.24080943528841486,0.46189349974174937,-0.7674870323799133,69.0,3,-0.6964899210883149
Plot  Area,Ready To Move,151,5 Bedroom,GrrvaGr,6.935517602221653,2.3878462520662853,0.4991822912173319,550.0,5,-0.09817685342797479
Super built-up  Area,Ready To Move,151,3 BHK,GrrvaGr,-0.10859221517652864,0.46189349974174937,1.765851614814577,70.0,3,-0.3554745141034741
Super built-up  Area,Ready To Move,151,2 BHK,GrrvaGr,-0.32254680607851877,-0.5010828764205185,0.4991822912173319,58.0,2,-0.3529898279713867
Super built-up  Area,Ready To Move,151,3 BHK,Somumys,0.24684847616064848,0.46189349974174937,0.4991822912173319,110.0,3,-0.029723687079806594
Super built-up  Area,Ready To Move,151,3 BHK,GrrvaGr,-0.08702421206140867,0.46189349974174937,1.765851614814577,71.0,3,-0.36001970279338685
Built-up  Area,Ready To Move,151,6 Bedroom,GrrvaGr,2.1042849044347802,3.350822628228553,0.4991822912173319,150.0,6,-0.6964899210883149
Super built-up  Area,Ready To Move,151,2 BHK,GrrvaGr,-0.32427224632772833,-0.5010828764205185,0.4991822912173319,59.0,2,-0.32498573783752427
Super built-up  Area,Ready To Move,151,3 BHK,GrrvaGr,-0.10772949505192385,0.46189349974174937,1.765851614814577,70.0,3,-0.35650143695820524
Super built-up  Area,Ready To Move,151,3 BHK,GrrvaGr,-0.08529877181219908,0.46189349974174937,1.765851614814577,71.0,3,-0.36203080543456884
Super built-up  Area,Ready To Move,151,3 BHK,Somumys,0.19767342905817495,0.46189349974174937,0.4991822912173319,105.0,3,-0.05683502134912168
Super built-up  Area,Ready To Move,151,3 BHK,GrrvaGr,0.01909036326498158,0.46189349974174937,1.765851614814577,76.1,3,-0.3768538413208402
Super built-up  Area,Ready To Move,151,2 BHK,GrrvaGr,-0.4234850606572802,-0.5010828764205185,-0.7674870323799133,45.5,2,-0.5446308247219914
Super built-up  Area,Ready To Move,151,3 BHK,Gilleon,0.2235550327963189,0.46189349974174937,1.765851614814577,77.0,3,-0.551150714369204
Super built-up  Area,Ready To Move,151,2 BHK,GrrvaGr,-0.3587810513119203,-0.5010828764205185,0.4991822912173319,56.0,2,-0.3516107729172891
Plot  Area,Ready To Move,151,4 Bedroom,Fencyes,1.5875155497965059,2.3878462520662853,0.4991822912173319,230.0,4,0.21427110256326873
Super built-up  Area,Ready To Move,151,2 BHK,GrrvaGr,-0.09133781268443267,-0.5010828764205185,0.4991822912173319,69.0,2,-0.3965217851587683
Built-up  Area,Ready To Move,151,1 Bedroom,GrrvaGr,-0.8056700758572061,-1.4640592525827865,-0.7674870323799133,30.0,1,-0.3836976953358935
Super built-up  Area,Ready To Move,151,2 BHK,GrrvaGr,-0.2233339917489669,-0.5010828764205185,-0.7674870323799133,68.5,2,-0.23966490605199414
Super built-up  Area,15-Oct,151,3 BHK,Somumys,0.17179182532003098,0.46189349974174937,0.4991822912173319,111.0,3,0.07645040555422965
Super built-up  Area,Ready To Move,151,2 BHK,GrrvaGr,-0.32427224632772833,-0.5010828764205185,0.4991822912173319,58.0,2,-0.35049675471311503
Plot  Area,Ready To Move,151,1 Bedroom,GrrvaGr,-0.05251540707721672,-1.4640592525827865,-2.0341563559771587,75.0,1,-0.3186079836186264
Super built-up  Area,18-Mar,151,2 BHK,GrrvaGr,-0.4191714600342562,-0.5010828764205185,0.4991822912173319,53.0,2,-0.33969906850065545
Built-up  Area,Ready To Move,151,3 BHK,Somumys,0.19767342905817495,0.46189349974174937,-2.0341563559771587,97.0,3,-0.19194364703660793
Plot  Area,Ready To Move,151,4 Bedroom,GrrvaGr,0.9827487424485418,1.4248698759040173,0.4991822912173319,175.0,4,0.12925209041952285
Super built-up  Area,Ready To Move,151,3 BHK,Somumys,0.19422254855975574,-0.5010828764205185,0.4991822912173319,106.0,3,-0.035937060628982595
Super built-up  Area,Ready To Move,151,3 BHK,Somumys,0.19508526868436055,0.46189349974174937,0.4991822912173319,107.0,3,-0.020024158376768672
Super built-up  Area,Ready To Move,151,2 BHK,GrrvaGr,-0.36223193181033947,-0.5010828764205185,0.4991822912173319,54.0,2,-0.3994170920696379
Super built-up  Area,Ready To Move,151,3 BHK,Somumys,0.17179182532003098,0.46189349974174937,0.4991822912173319,110.0,3,0.05927395385106195
